0-1-2,1-2-3,2-3-4,5-6-7,6-7-8,9-10-11,10-11-12,13-14-15,14-15-16,17-18-19,18-19-20,8-0-20,12-0-20,4-0-16,16-0-20,label
2.5196191148652884,1.9458356944242843,2.4289720129325523,2.947368943606057,3.076624792420982,2.9562918898348998,3.046133593745086,1.1016883436042046,2.771008609538793,1.2636739004834587,2.861682790927553,0.7808425885385767,0.6139567675387277,0.16789922983352318,0.2230928221382861,V
2.490881391748234,1.9991558758679364,2.4943904138546253,2.9845430845650243,3.0857402153126037,3.056752709124478,3.0811859021498673,1.5702217875635391,2.5945839339817014,1.6060391387820194,2.7038124491037907,0.8749772929671314,0.6866397478598523,0.2613660982905194,0.18698093579643116,V
2.439967721434553,1.896015336230928,2.3755126336617467,2.9921057181979527,3.0308177529570792,2.905159812207865,3.0049936308492384,1.3753099317516932,2.5489408141581817,1.4264010492540995,2.627444545135952,0.7996343678313088,0.7058325873677267,0.2772522470196929,0.20767369483644946,V
2.5043723367326884,1.8884180453702553,2.6459889872506768,2.9440640977933725,3.039930405570746,3.0956659637949473,3.0641107115612227,1.235741778590212,2.765802698424716,1.4533915657720338,2.8076580848079704,0.8500085319721218,0.6570524906060219,0.22102848686543167,0.2015802101566683,V
2.4603695152759917,1.9218382253992536,2.6012413903159146,2.928423863050776,3.093568918223655,2.939308582867459,3.050361619504628,1.1806394909631035,2.777467551812743,1.3108837670249307,2.7659270325434027,0.8185500128724884,0.6920902458003486,0.17747319104156628,0.18447061946684562,V
2.4440395254372453,1.938285964434296,2.445753176355226,3.0145981901208203,3.0947640869985134,3.0023313687175515,3.081681418918353,1.1939084538868558,2.73772730177738,1.3879489658454458,2.7939954693189875,0.8368520718081497,0.6802097019093984,0.3148766421806092,0.220373080035157,V
2.4064673499884255,1.856082269012737,2.6529371558036607,2.9079920595528814,3.079872017694681,2.978520832964624,3.0999405310969386,1.2736363335721228,2.5966541341669553,1.2757380856994744,2.6864316701479467,0.8015481305064136,0.6577893559281831,0.14500813199132714,0.18623399345570216,V
2.3412884866524366,1.891380791184447,2.546445606939956,2.889060273047559,3.0759079001625116,2.9943012787323173,3.0851720513366505,1.5130520971206132,2.575311673084198,1.6513341059167108,2.619686441370012,0.9180663265691341,0.8066238271447189,0.3614367816024739,0.20408554192928455,V
2.3407086457001487,2.0118361064877357,2.151660352382335,2.7719354294612604,2.874669812043599,2.703900930495407,2.8297881868889156,1.0743247577300705,2.515060569002774,1.0028589958707008,2.615233929140581,0.74616096240758,0.5697026167005228,0.13645675046924724,0.13492493955052318,V
2.3097751239440902,1.9867596200486908,2.4420193107058257,2.940598229227272,3.073279593112593,3.083977475270737,3.0663908292358886,1.5746165796638785,2.6877554928346146,1.5031661508845433,2.5647998090069666,0.7855247321641333,0.5722909422694924,0.28382025769165825,0.2610907991392018,V
2.3974439908207117,1.985666181908388,2.493766689528452,2.978086570128876,3.012695122035017,2.9135301058703535,3.0318104001225312,1.4164029001600587,2.5351380172071876,1.5368424570706598,2.652145639873776,0.8175383022394953,0.7252957259505675,0.2404674752862234,0.21568415674522257,V
2.406633715501713,1.9569014028939977,2.6977566200947316,2.978690346402221,3.061564789156732,3.062712919059752,3.0850839135693646,1.6405562583321442,2.752777305702925,1.639443352263057,2.7755152672595966,0.7951347184069393,0.6562687845958519,0.41801150814962934,0.16489280981382906,V
